"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","M_MORTDUE","M_VALUE","M_YOJ","M_DEROG","M_DELINQ","M_CLAGE","M_NINQ","M_CLNO","M_DEBTINC"
0,32300,235343,45270,"DebtCon","Mgr",3,0,1,210.922403425351,3,49,41.2648055149591,0,0,0,0,0,0,0,0,0
0,35100,33844,55100,"DebtCon","Other",15,0,0,110.452520804239,6,0,34.703023779999,0,0,1,0,0,1,0,0,0
0,28400,46126,66942,"DebtCon","Office",18,0,0,180.668308183535,2,21,33.7690351498961,0,0,0,0,0,0,0,0,0
0,11700,84863,91737,"DebtCon","Other",0,4,0,137,0,4,30.33081149207,0,0,0,0,0,1,0,0,0
0,28400,150784,192411,"HomeImp","Self",0,0,0,173.305493365379,1,16,41.5432541367846,0,0,0,0,0,0,0,0,0
1,22500,60700,91000,"DebtCon","Self",13,0,0,145.066666666667,6,29,40.7999214082351,0,0,0,0,0,0,0,0,1
1,25900,42105,73249,"DebtCon","Other",2,0,0,109.211156113996,3,22,31.8090859214026,0,0,0,0,0,0,0,0,0
0,89000,54576,92937,"DebtCon","Other",16,0,0,208.692069821194,0,15,35.8599706814811,0,0,0,0,0,0,0,0,0
0,5400,48152,55760,"DebtCon","NotProvided",6,0,0,78.452125766269,0,16,35.7636379965225,0,0,0,1,0,0,1,0,0
0,9000,56162,75526,"HomeImp","Other",6,0,0,127.786969600682,0,15,35.7340568157025,0,0,0,0,0,0,0,0,0
0,8800,74562,89695,"HomeImp","Other",24,0,0,338.776745809404,1,47,28.4397165113593,0,0,0,0,0,0,0,0,0
0,34900,236340,37598,"DebtCon","Mgr",2,0,1,220.602535056349,4,50,41.8574159284436,0,0,0,0,0,0,0,0,0
1,21700,92382,168708,"NotProvided","Mgr",13,2,5,249.242762936965,1,24,29.3690264034686,0,0,0,0,0,0,1,0,0
0,24600,90267,146804,"NotProvided","NotProvided",1,2,0,205.776801959128,3,14,17.2635348491667,1,0,1,1,1,1,1,1,0
0,15000,81483,134347,"DebtCon","ProfExe",14,0,0,305.915075734737,0,18,29.6535634835919,0,0,0,0,0,0,0,0,0
0,25900,145700,211151,"HomeImp","ProfExe",6,0,0,182.171372131486,1,27,38.4804845697062,0,0,0,0,0,0,0,0,0
0,11600,57436,72460,"NotProvided","Other",11,0,0,255.126030243925,0,27,28.9455317849878,0,0,0,0,0,0,0,0,0
0,40600,15024,65109,"HomeImp","Office",14,0,0,313.670926300603,0,19,15.6299374131206,0,0,1,0,0,0,0,0,0
1,20000,47696.03,112700,"DebtCon","Other",16,0,3,123.766666666667,0,23,35.095519930816,0,0,0,0,0,0,0,0,1
1,16500,65900,87000,"DebtCon","Other",26,0,3,109.566666666667,5,35,62.5593078227384,0,0,0,0,0,0,0,0,1
0,30000,32657,76000,"DebtCon","Other",8,0,0,288.333333333333,0,16,40.7176688456757,0,0,1,1,1,0,0,0,1
1,20300,63803,89079,"DebtCon","ProfExe",21,0,4,323.808573270322,4,28,45.8759169044839,0,0,0,0,0,0,0,0,0
0,7200,22832,31666,"DebtCon","Other",0,0,0,38.0032668510165,9,7,28.2956811172681,0,0,0,0,0,0,0,0,0
0,8100,50373,65865,"DebtCon","Office",5,0,0,99.5981699478989,2,11,38.9101508344757,0,0,0,0,0,0,0,0,0
0,11100,79226,88112,"DebtCon","ProfExe",10,0,1,179.648273592235,1,12,40.670904725092,0,0,0,0,0,0,0,0,0
1,3300,130518,164317,"DebtCon","Other",9,0,6,192.289148972957,0,33,35.7305591898926,0,0,0,0,0,0,0,0,0
0,6500,22789,35836,"HomeImp","Office",1,0,0,110.566666666667,2,30,37.8286171699681,0,0,0,0,0,0,0,0,1
1,30300,15411,52545,"NotProvided","NotProvided",1,1,3,187.722184510491,10,15,2.59436444686463,1,0,0,0,0,0,0,0,0
1,40000,76769,129000,"DebtCon","Sales",30,0,0,286.3,2,35,42.9335573097242,0,0,0,0,0,0,0,0,1
0,17200,62514,96633,"HomeImp","ProfExe",25,1,0,224.764359053227,1,24,36.7023407006275,0,0,0,0,0,0,0,0,0
0,12500,101047,118913,"HomeImp","Office",2,0,0,156.605491648231,1,22,35.8992878417481,0,0,0,0,0,0,0,0,0
0,16000,32918,52482,"DebtCon","ProfExe",3,0,0,259.571020683478,0,34,40.3473439983592,0,0,0,0,0,0,0,0,0
0,5600,29648,39907,"HomeImp","ProfExe",11,0,0,180.563069135394,0,13,21.5549496563873,0,0,0,0,0,0,0,0,0
0,22500,96170,118502,"HomeImp","Mgr",10,0,0,118.151949997253,1,24,33.2005480215235,0,0,0,0,0,0,0,0,0
0,14800,38000,59000,"DebtCon","NotProvided",6,1,0,107.533333333333,2,10,24.40433511181,0,0,0,0,0,0,0,0,1
0,18900,39727,68477,"DebtCon","Office",11,0,2,134.27984227268,0,22,40.4211997095967,0,0,0,0,0,0,0,0,0
0,21700,93868,147228,"DebtCon","ProfExe",22,0,0,153.684596262509,0,25,39.5339542354755,0,0,0,0,0,0,0,0,0
0,33400,37262,76717,"DebtCon","Other",9,1,0,131.044985976365,2,24,32.0210514494083,0,0,0,1,1,0,1,0,0
1,8000,28000,41950,"DebtCon","Office",2,0,0,103.4,1,20,40.2874799245677,0,0,0,0,0,0,0,0,1
0,50000,15557,78703,"HomeImp","Self",10,0,0,179.566666666667,1,22,42.0609817672479,1,0,0,0,0,0,0,0,1
0,13500,59941,69336,"HomeImp","Other",29,1,2,182.695669627883,1,24,35.512672980401,0,0,0,0,0,0,0,0,0
0,10200,44000,57000,"DebtCon","Other",0,1,0,191.733333333333,2,13,38.7238950330456,0,0,0,0,0,0,0,0,1
1,21000,42000,67000,"DebtCon","Office",7,0,0,65.9666666666667,2,18,32.0126585821727,0,0,0,0,0,0,0,0,1
0,19500,94543,127718,"DebtCon","ProfExe",11,0,0,132.407855574414,0,24,30.8570670898198,0,0,0,1,1,0,1,0,0
0,12700,159661,183244,"DebtCon","ProfExe",7,1,1,210.115220910392,4,26,43.7681917758604,0,0,0,1,0,0,0,0,0
0,21900,105787,142466,"HomeImp","ProfExe",8,0,0,145.377176581106,0,22,32.33389934465,0,0,0,0,0,0,0,0,0
0,23000,26286,46846,"DebtCon","Other",0.1,0,2,77.5532030529773,1,13,25.614294668289,1,0,1,1,1,0,1,0,0
0,8400,85136,125912,"HomeImp","Other",9,0,0,129.75779959246,0,32,40.7151780408226,0,0,0,1,1,1,1,1,0
0,59200,43877,74768,"DebtCon","Other",5,0,0,102.550317178702,0,21,31.3042674339862,0,0,0,0,0,0,0,0,0
1,20000,116932,138072,"HomeImp","Other",19,0,0,171.466666666667,2,23,38.0740905930028,0,0,0,0,0,0,0,0,1
1,15300,21383,38480,"HomeImp","Mgr",20,0,1,182.6,4,31,22.5032491599504,0,0,0,0,0,0,0,0,1
0,15900,71841,96424,"HomeImp","Office",10,0,0,111.437251106148,0,11,36.9549696111376,0,0,0,1,1,0,0,0,0
0,28000,59775,87390,"DebtCon","Other",8,0,0,138.486476582108,3,30,41.5438047109515,0,0,0,0,0,0,0,0,0
0,8500,6424,32365,"NotProvided","NotProvided",9,0,0,172.432354729997,0,0,33.9044645007208,0,0,1,1,1,1,1,1,0
1,23500,52457,77436,"DebtCon","Other",16,0,0,69.1074655974897,0,0,33.568766268887,0,0,0,0,0,1,0,0,0
0,8200,172497,249071,"DebtCon","Sales",3,0,0,114.981974364654,0,21,41.0980251510199,0,0,1,0,0,0,0,0,0
0,15400,30703,57184,"HomeImp","Other",10,0,0,122.804326526504,0,10,18.1509021542226,0,0,0,0,0,0,0,0,0
0,17000,6778,60065,"DebtCon","Sales",0,0,0,326.518414430931,0,5,38.8366018409778,0,0,0,0,0,0,0,0,0
1,17400,96590,112115,"DebtCon","Other",0,6,0,178.659589407545,2,46,41.1178874857854,0,0,0,0,0,0,0,0,0
0,21400,70112,94849,"DebtCon","Other",4,0,0,109.780320962146,1,29,35.6305048536418,0,0,0,0,0,0,0,0,0
0,40400,63131,109395,"DebtCon","Mgr",14,0,0,198.448418720991,0,21,39.555936209958,0,0,0,0,0,0,0,0,0
1,11200,56877,65125,"HomeImp","Other",6,2,0,12.1769285738154,0,1,33.2412188827112,0,0,0,0,0,0,0,0,0
0,23900,107291,151738,"NotProvided","NotProvided",31,1,1,173.575104661209,0,9,16.4263947058592,1,0,1,1,1,1,1,1,0
0,11000,131949,165096,"HomeImp","ProfExe",5,0,0,440.421253683432,0,42,26.9047664532833,0,0,0,0,0,0,0,0,0
0,10400,21235,40116,"DebtCon","Other",3,0,0,95.3630686785209,1,20,36.9054143141515,0,0,0,1,1,1,1,1,0
1,26800,89146,128923,"DebtCon","Mgr",7,2,1,114.461955260895,7,16,2.83029716966222,0,0,0,0,0,0,0,0,0
0,12200,80336,102618,"HomeImp","ProfExe",2,0,0,79.730260622735,2,19,34.4054823434425,0,0,0,0,0,0,0,0,0
0,33700,73877,124834,"DebtCon","Mgr",10,0,0,68.482694590518,0,34,25.9604550925831,0,0,0,0,0,0,0,0,0
1,42800,9133,44083,"HomeImp","ProfExe",5,0,0,333.913373605604,5,15,13.417822253894,0,0,0,0,0,0,0,0,0
0,25400,158111,209649,"HomeImp","Other",10,0,0,254.336189505407,1,34,43.1367701574866,0,0,0,0,0,0,0,0,0
0,13400,98701,129679,"HomeImp","ProfExe",10,0,0,179.127926001684,2,32,29.5492835107396,0,0,0,0,0,0,0,0,0
0,11200,33000,48150,"HomeImp","Mgr",3,0,0,165.768017205315,0,9,22.3022343656385,1,0,0,1,1,0,1,0,0
0,50100,24070,85756,"HomeImp","Other",18,0,0,348.786009908029,0,6,23.2198060124553,1,0,1,0,0,0,0,0,0
1,7500,60000,87830,"HomeImp","Other",5,0,0,153.266666666667,2,16,37.952179906169,0,0,0,0,0,0,0,0,1
0,16400,100014,122281,"DebtCon","ProfExe",0,0,0,123.133987623216,0,30,34.9366739079946,0,0,0,0,0,0,0,0,0
0,22900,70497,103855,"HomeImp","Mgr",13,0,0,149.989610423534,0,27,33.768985730004,0,0,0,0,0,0,0,0,0
0,21400,77794,105330,"DebtCon","Other",12,0,0,187.370853693704,1,24,38.1883450111972,0,0,1,0,0,0,0,0,0
0,8600,41126,55500,"DebtCon","Other",6,0,0,73.0333333333333,1,11,40.3057735686497,0,0,0,0,0,0,0,0,1
0,11600,64510,71105,"DebtCon","ProfExe",5,0,0,150.263331982108,1,34,43.2391871163338,0,0,0,0,0,0,0,0,0
0,24000,43427,68308,"DebtCon","Other",25,0,0,302.772261988953,2,31,34.8718551615448,0,0,0,0,0,0,0,0,0
0,25300,25597,33975,"HomeImp","Other",23,0,0,79.1632595383663,2,14,27.1792255390013,1,0,0,0,0,0,0,0,0
0,42600,114000,174000,"DebtCon","Self",12,0,0,183.433333333333,0,5,32.3429593205931,0,0,0,0,0,0,0,0,1
1,16200,71530,88569,"DebtCon","Mgr",14,0,0,187.066666666667,0,1,35.8867101534441,0,0,0,0,0,1,0,0,0
1,30000,176000,240000,"DebtCon","ProfExe",1,1,0,198.866666666667,2,13,30.8597243249368,0,0,0,0,0,0,0,0,1
0,18500,14111,71628,"DebtCon","Office",15,0,0,246.990930509256,0,22,39.6115417234095,0,0,1,0,0,0,0,0,0
0,20900,16174,34886,"DebtCon","Other",1,0,0,52.3036562543738,1,4,29.7527321970848,0,0,0,0,0,0,0,0,0
0,15800,74575,95815,"DebtCon","Other",7,2,0,69.5813481021482,0,21,24.1087268762983,0,0,0,0,0,0,0,0,0
1,12000,42000,58000,"DebtCon","Other",5,0,1,113.633333333333,1,18,45.3047605686983,0,0,0,0,0,0,0,0,1
1,20000,73400,94000,"DebtCon","Mgr",9,0,0,270,2,14,42.6774506528524,0,0,0,0,0,0,0,0,1
0,16700,12830,56465,"DebtCon","ProfExe",3,0,0,301.148522312968,0,15,18.251480863556,0,0,0,0,0,0,0,0,0
0,12800,66293,92423,"HomeImp","Office",27,0,0,169.723888339931,1,14,41.232162564491,0,0,0,0,0,0,0,0,0
1,13700,59012,81465,"DebtCon","Mgr",12,0,0,167.433333333333,0,31,44.5205547533466,0,0,0,0,0,0,0,0,1
0,15200,102925,114520,"HomeImp","Office",3,0,0,137.389372732177,0,22,36.4464766101662,0,0,0,0,0,0,0,0,0
0,18700,99003,162566,"NotProvided","Other",12,1,0,252.263798770379,0,23,39.2090391665227,0,0,1,0,1,0,1,0,0
0,19000,57429,86250,"DebtCon","Office",5,0,0,175.5,1,16,26.9327076009487,0,0,0,1,1,0,1,0,1
0,26500,134952,165451,"DebtCon","Other",8,1,0,225.323672176001,1,19,35.7348563731764,0,0,0,0,0,0,0,0,0
1,77400,87651,224630,"HomeImp","Self",9,0,2,73.4696300130792,3,13,40.9297932642558,0,0,0,0,0,0,0,0,0
1,3100,39589,36100,"HomeImp","Other",1.5,0,0,153.166666666667,1,14,40.6974184571148,0,0,0,0,0,0,0,0,1
0,13600,66178,104378,"HomeImp","ProfExe",6,0,0,263.961015109046,0,11,36.4384662647445,0,0,0,0,0,0,0,0,0
0,11300,46120,52911,"HomeImp","Mgr",19,0,0,229.441577763797,1,17,36.3348143566562,0,0,0,0,0,0,0,0,0
0,18000,49255,61752,"DebtCon","Other",8,0,0,122.061967184647,3,49,30.0337223815656,0,0,0,0,0,0,0,0,0
0,22800,79484,97634,"HomeImp","Other",8,0,0,177.569740308755,1,16,40.7722484283998,1,0,0,0,0,0,0,0,0
0,6400,76577,83200,"DebtCon","NotProvided",5,0,0,80.1,1,22,22.0550342137576,0,0,0,1,1,1,1,1,0
0,12100,48149,74539,"DebtCon","ProfExe",17,0,0,200.032561625575,0,15,23.1309718877221,0,0,0,0,0,0,0,0,0
1,50000,167000,245000,"HomeImp","Self",22,1,7,267.9,2,24,53.5481958489624,0,0,0,0,0,0,0,0,1
0,9700,53527,58605,"DebtCon","Office",4,0,0,75.5845425813059,3,12,36.7095389086984,0,0,0,0,0,0,0,0,0
0,18300,73510,95132,"DebtCon","Mgr",0,0,0,86.6842957494944,0,17,25.2440462937504,0,0,0,0,0,0,0,0,0
0,15200,85303,131022,"DebtCon","ProfExe",14,0,0,295.49573297525,0,18,29.6099200406577,0,0,0,0,0,0,0,0,0
0,5800,79296,86885,"DebtCon","Mgr",19,0,1,307.974881599644,1,23,39.9591087647849,0,0,0,0,0,0,0,0,0
0,16400,57139,164133,"DebtCon","ProfExe",21,0,0,238.461003099932,0,27,22.2068460146183,0,0,0,0,0,0,0,0,0
0,8200,76268,89166,"HomeImp","Other",23,0,0,341.855347202787,1,46,29.8695766438402,0,0,0,0,0,0,0,0,0
0,20200,51588,121752,"DebtCon","ProfExe",14,0,0,253.248966715437,0,20,26.4306806300025,0,0,0,0,0,0,0,0,0
0,19700,60999,89841,"DebtCon","Office",0,0,0,82.1038810055824,0,22,36.279990349249,0,0,0,0,0,0,0,0,0
0,17000,27088,166437,"HomeImp","Self",7,0,0,306.674171046746,0,27,26.1567178808929,0,0,0,0,0,0,0,0,0
0,6100,68743,65321,"HomeImp","Sales",3,1,0,153.066783101264,0,22,40.1505270603348,0,0,0,0,0,0,0,0,0
0,13900,50415,68166,"DebtCon","Other",10,0,0,235.680967019977,0,17,33.7700375325978,0,0,0,0,0,0,0,0,0
0,24300,75139,144123,"NotProvided","NotProvided",12,0,3,138.966666666667,0,6,15.5292301427243,1,0,1,1,1,1,1,1,0
0,22500,73567,88157,"DebtCon","Other",2,0,0,111.400535703033,1,30,33.5192281441154,0,0,0,0,0,0,0,0,0
0,16400,65898,85424,"HomeImp","ProfExe",10,0,1,173.533210413417,0,14,26.9319948584689,0,0,0,0,0,0,0,0,0
0,9400,53756,76077,"HomeImp","Office",12,2,0,244.116652923577,2,29,33.374570630898,0,0,0,0,0,0,0,0,0
0,21600,36777,68300,"DebtCon","Office",11,0,2,121.494248732931,0,22,41.1382993877019,0,0,0,0,0,0,0,0,0
1,13400,131524,148356,"DebtCon","Other",4,1,0,110.741741560108,2,29,48.3402347368329,0,0,0,0,0,0,0,0,0
0,19900,96435,130019,"DebtCon","Office",27,0,0,274.282556197464,3,16,32.4692026539469,0,0,0,0,0,0,0,0,0
0,23300,143821,177028,"HomeImp","Mgr",8,0,0,320.923436128997,0,16,44.7529588590204,0,0,0,0,0,0,0,0,0
0,18000,72152,102671,"HomeImp","ProfExe",7,0,0,84.6393482052123,0,16,32.8868752247034,0,0,0,0,0,0,0,0,0
0,13800,22832,44092,"HomeImp","Mgr",5,0,2,173.875867678187,0,10,20.68237740195,1,0,0,1,1,0,1,0,0
1,12300,50230,70000,"DebtCon","Sales",1,0,0,184.366666666667,2,20,143.949604953611,0,0,0,0,1,0,0,0,1
0,30200,124000,171366,"DebtCon","Mgr",13,0,0,176.5,2,28,3.01614145143709,0,0,0,0,0,0,0,0,1
0,8200,135929,200275,"DebtCon","ProfExe",0,0,0,69.6171748824248,1,23,37.8054326485775,0,0,0,0,0,0,0,0,0
1,5000,100882,102700,"HomeImp","Mgr",5,0,1,58.8666666666667,0,16,53.8482198870826,0,0,0,0,0,0,0,0,1
0,20000,61843,95595,"HomeImp","Office",14,0,0,135.966666666667,0,14,33.135696766123,0,0,0,0,0,0,0,0,1
0,27400,41370,70528,"DebtCon","Office",18,0,0,180.204344986688,1,21,33.4950887006079,0,0,0,0,0,0,0,0,0
1,6700,27510,42495,"DebtCon","Other",2,0,2,171.526489223747,3,27,41.4285975079185,0,0,0,0,0,0,0,0,0
0,8200,79751,125413,"HomeImp","Other",7,0,0,118.666666666667,2,20,41.9855572922833,0,0,0,1,1,1,1,1,0
0,8200,61821,64832,"HomeImp","Other",5,0,0,123.286024889347,0,34,35.8753439861701,0,0,0,0,0,0,0,0,0
1,12400,57105,74582,"DebtCon","Other",12,0,0,134.031767869893,0,20,36.9257364142946,0,0,0,0,0,0,0,0,0
0,15900,16744,52234,"DebtCon","ProfExe",3,0,0,288.415949536183,0,16,17.4522274329663,0,0,0,0,0,0,0,0,0
1,15000,26572,26100,"DebtCon","Other",1.6,0,1,105.466666666667,17,20,36.4173425760108,1,0,0,0,0,0,0,0,1
0,24900,51155,83000,"DebtCon","Other",9,1,1,139.033333333333,3,30,39.0988742903754,0,0,0,0,0,0,0,0,1
0,18900,68315,98175,"HomeImp","Mgr",14,0,0,161.333333333333,0,28,43.3001053119684,0,0,0,0,0,0,0,0,1
0,24900,19000,48291,"DebtCon","Other",15,0,0,94.0783775815547,1,12,25.6178457248992,1,0,1,1,1,0,1,0,0
0,14400,45138,52029,"DebtCon","Other",16,0,0,94.3853945398023,0,15,40.136054212533,0,0,1,0,0,0,0,0,0
0,21300,98507,125539,"HomeImp","Mgr",0,0,1,311.325703714981,0,19,42.2272149660379,0,0,0,0,0,0,0,0,0
0,13000,12750,25552,"HomeImp","NotProvided",28,0,0,198.072805597674,0,5,25.5078204863322,1,0,0,0,0,0,0,0,0
0,27700,77886,114494,"DebtCon","ProfExe",9,0,0,118.471353785231,0,18,28.3440783908004,0,0,0,0,0,0,0,0,0
0,21400,41671,103427,"HomeImp","Other",6,0,0,122.153344153982,0,15,31.614679533874,0,0,0,0,0,0,0,0,0
0,28200,51663,92860,"DebtCon","Other",24,0,1,172.340654308891,0,20,26.9130047974563,0,0,0,0,0,0,0,0,0
0,16100,99844,114647,"DebtCon","Other",11,0,0,169.983555998641,0,27,33.5232785360717,0,0,0,0,0,0,0,0,0
0,18800,96272,163250,"DebtCon","Mgr",2,0,0,204.492585925526,1,19,37.8683553910807,0,0,0,0,0,0,0,0,0
0,28000,49764,74526,"DebtCon","Other",24,0,1,294.59478301989,1,30,37.6113093759917,0,0,0,1,0,0,0,0,0
1,16800,69284,110315,"DebtCon","Office",21,0,0,190.69331374608,1,20,35.8940258591687,0,1,0,0,0,0,0,0,0
0,8300,45842,50006,"DebtCon","Other",16,0,0,90.6530701256518,0,12,31.3608219455559,0,0,0,0,0,0,0,0,0
0,6800,75964,88754,"DebtCon","Mgr",19,0,1,298.70048214857,0,23,39.1075016428612,0,0,0,0,0,0,0,0,0
0,11700,64278,76055,"NotProvided","Other",12,0,0,245.295162926762,0,26,28.439965841556,0,0,0,0,0,0,0,0,0
1,43300,217840,299171,"DebtCon","ProfExe",31,0,0,232.270067764549,1,24,43.1146909002469,0,0,0,0,0,0,0,0,0
0,30000,187000,293000,"DebtCon","Other",28,0,0,156.633333333333,0,23,44.9151605508221,0,0,0,0,0,0,0,0,1
0,5000,39000,50340,"HomeImp","Office",10,1,0,179.833333333333,3,19,40.8827332600033,0,0,0,1,1,0,1,0,1
1,30500,18375,61738,"DebtCon","Mgr",20,3,5,141.703133333396,0,28,45.3547886964654,0,0,0,0,0,0,0,0,0
0,15300,39065,54970,"DebtCon","Other",8,0,0,73.7566902320537,0,15,41.8230847168449,0,0,1,0,0,0,0,0,0
0,26000,20119,54563,"DebtCon","Other",24,0,0,126.987959435857,0,11,25.6236385071388,0,0,0,0,0,0,0,0,0
0,7800,42802,52422,"HomeImp","Office",8,0,0,193.081452903204,1,18,26.4958792920065,0,0,0,1,1,0,1,0,0
0,31200,22907,46357,"DebtCon","Other",0,0,0,62.4162968778176,0,6,15.0280374713233,0,0,0,0,0,0,0,0,0
0,37700,141260,205493,"HomeImp","ProfExe",5,0,0,148.13723935162,0,31,34.3029739025528,0,0,0,0,0,0,0,0,0
0,32900,9200,66056,"DebtCon","Other",0,0,0,107.6734382287,1,6,37.1895516454939,0,0,0,0,0,0,0,0,0
1,12000,14046,33879,"DebtCon","Other",12,1,0,121.37953587641,0,4,39.6946913698058,1,0,1,0,0,0,0,0,0
0,40300,369874,467112,"HomeImp","ProfExe",2,0,0,328.198893768194,4,15,40.7999214082351,0,0,0,0,0,0,0,0,0
0,20800,96994,140564,"DebtCon","Mgr",13,0,0,169.687157407977,1,25,33.5250643007714,0,0,0,0,0,0,0,0,0
0,21700,45697,68144,"DebtCon","Office",5,0,0,166.871035681575,1,27,36.4083154279731,0,0,0,0,0,0,0,0,0
0,9400,56508,78358,"DebtCon","NotProvided",17,0,0,141.931156178852,0,11,32.3274950491067,0,0,0,0,0,0,0,0,0
0,28600,136546,185507,"DebtCon","ProfExe",0,0,0,212.314098482097,3,19,40.5168013148321,0,0,0,0,0,0,0,0,0
0,18200,34593,56658,"DebtCon","Other",15,0,0,126.048009794482,1,18,36.9266347864022,0,0,0,0,0,0,0,0,0
0,27300,127260,212953,"DebtCon","ProfExe",9,0,0,244.165421304662,3,26,21.241194772693,0,0,0,0,0,0,0,0,0
0,20800,156393,199881,"DebtCon","Other",7,0,0,102.5,2,16,30.9234074628369,0,0,0,0,0,1,0,0,0
0,11100,16630,50262,"HomeImp","Mgr",5,0,0,175.756887467353,0,8,22.9568637584927,1,0,0,1,1,0,1,0,0
0,12700,60122,93741,"DebtCon","Other",0,0,0,38.3349238490241,1,3,42.1093477322298,0,0,0,0,0,0,0,0,0
0,8100,54841,71400,"DebtCon","Office",6,0,0,89.2333333333333,2,15,37.0067667462103,0,0,0,0,0,0,0,0,1
0,50100,48370,106233,"HomeImp","Self",8,0,0,193.650905136728,3,36,39.9353435679503,0,0,0,0,0,0,0,0,0
0,6300,79667,96988,"DebtCon","ProfExe",1,0,0,124.45053233813,2,26,29.835960721055,0,0,0,1,1,1,1,1,0
0,26800,213165,282068,"HomeImp","ProfExe",5,0,4,476.728280953891,0,55,31.1816611934228,0,0,0,1,0,0,1,0,0
0,21700,79240,96784,"DebtCon","Mgr",5,0,0,64.5084235935981,6,24,38.0789631279413,0,0,0,0,0,0,0,0,0
1,21000,53060,55000,"DebtCon","Other",7,2,2,206.966666666667,0,38,31.8913142621197,1,0,0,1,1,1,1,1,1
0,18000,41814,62845,"HomeImp","Other",27,0,0,244.881859920579,0,14,23.5370452277442,0,0,0,0,0,0,0,0,0
0,7300,49064,64225,"DebtCon","Mgr",6,3,4,106.375999330365,1,10,40.0519152312083,0,0,0,1,0,0,0,0,0
0,19400,52677,80424,"DebtCon","Mgr",9,2,0,65.8475303672301,2,28,34.9508231014855,0,0,0,0,0,0,0,0,0
0,18600,20915,40098,"NotProvided","Office",2,0,0,213.450536892311,0,16,40.25003373391,0,0,0,0,0,0,0,0,0
0,14900,61118,44066,"HomeImp","Other",0,0,0,313.779731089484,1,8,27.7519427764425,1,0,0,0,0,0,0,0,0
0,13200,117985,138969,"DebtCon","ProfExe",16,0,1,178.064752371048,0,33,29.9542309317758,0,0,0,1,0,0,0,0,0
0,14900,97930,113886,"DebtCon","Office",3,0,0,267.827258296818,0,33,28.4202933453118,0,0,0,0,0,0,0,0,0
0,10100,87942,106000,"DebtCon","Other",13,0,0,219.385278426568,2,16,40.7516479802093,0,0,0,0,0,0,0,0,0
1,10200,29581,39992,"DebtCon","Self",3,0,0,149.874625668527,2,26,43.1972420605771,0,0,0,0,0,0,0,0,0
0,15100,81461,93548,"DebtCon","Other",2,0,0,160.103600001278,0,22,41.007363530927,0,0,0,0,0,0,0,0,0
0,23500,18989,51607,"DebtCon","Other",26,0,1,206.765494956954,0,24,27.5514088170842,0,0,0,0,0,0,0,0,0
0,26600,122501,153280,"DebtCon","Mgr",2,0,0,289.581722986108,0,25,38.1297117958216,0,0,0,0,0,0,0,0,0
0,9800,52973,65481,"HomeImp","Other",10,0,0,101.47266766687,2,33,36.8782970022775,0,0,0,0,0,0,0,0,0
0,11400,28043,87684,"HomeImp","ProfExe",20,1,1,229.177959241613,0,10,25.4899945119442,0,0,0,0,0,0,0,0,0
0,26900,57414,92916,"DebtCon","Office",0,0,0,70.2819057090793,0,22,34.3963017809048,0,0,0,0,0,0,0,0,0
0,29900,131756,167302,"DebtCon","Mgr",0,0,0,237.562241373241,1,24,35.0431005163272,0,0,0,0,0,0,0,0,0
0,31200,234304,290923,"DebtCon","ProfExe",14,0,1,260.919775871506,2,26,27.0572342920616,0,0,0,0,0,0,0,0,0
0,13300,57878,69907,"DebtCon","ProfExe",1,0,0,154.48481377843,2,35,41.1191534879707,0,0,0,0,0,0,0,0,0
0,9000,75453,100646,"DebtCon","ProfExe",3,0,0,126.309834950896,0,26,33.7584663200697,0,0,0,0,0,0,0,0,0
0,12300,152274,177940,"HomeImp","Office",4,0,0,196.876757719743,0,56,33.72276914945,0,0,0,0,0,0,0,0,0
0,11000,57554,68222,"DebtCon","ProfExe",14,0,0,215.431793889395,3,32,36.5693478982474,0,0,0,0,0,0,0,0,0
1,15000,163000,207562,"DebtCon","ProfExe",6,0,0,247.584249084249,1,27,24.3937145223206,0,0,0,0,0,0,0,0,1
1,12300,73099,84250,"DebtCon","ProfExe",4,0,5,138.133504493198,2,46,40.2222831436537,0,0,0,1,1,1,1,1,0
0,17000,82662,111357,"DebtCon","Mgr",17,0,0,252.305984735128,4,30,37.3161199162789,0,0,0,0,0,0,0,0,0
0,48900,41260,102771,"HomeImp","Self",8,0,0,192.226177401848,3,35,41.2187145234638,0,0,0,0,0,0,0,0,0
1,20500,85884,103546,"DebtCon","Other",5,9,0,39.9858295756542,5,16,34.0682689269764,0,0,0,0,0,0,0,0,0
0,6200,46601,59486,"HomeImp","Other",5,0,0,84.6321106600501,0,18,25.3500103599066,0,0,0,0,0,0,0,0,0
0,26700,40785,75601,"DebtCon","Mgr",14,1,0,98.2405208952143,5,15,34.1542281925931,0,0,0,0,0,0,0,0,0
0,13000,110097,210595,"HomeImp","ProfExe",3,0,0,122.638699908908,0,15,29.3275136727735,0,0,0,0,0,0,0,0,0
1,16500,67000,109500,"DebtCon","Mgr",2,4,0,217.1,2,24,38.7467597867114,0,0,0,0,0,0,0,0,1
0,25500,18989,43031,"DebtCon","Other",12,0,0,89.1692673055896,1,13,28.8652821176011,1,0,1,1,1,0,1,0,0
0,14900,56506,81390,"HomeImp","ProfExe",12,0,2,170.766666666667,0,14,21.7208183802296,0,0,0,0,0,0,0,0,1
