Year;Gender;Age; Marital Status;Educational Level;Religion;Job;Description of the charge;crime;Number
2012;Male;43;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Female;66;Married;High School;Muslim;Teacher;Theft from / in a company or institution;Thefting;1
2012;Male;39;Married;High School;Muslim;Partner;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2012;Male;36;Single;High School;Muslim;Driver;Theft from / in an apartment;Burglary;1
2012;Male;61;Married;High School;Christian;Doctor;Murder;Murder;1
2012;Male;43;Married;High School;Muslim;Not Specified;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;34;Married;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2012;Male;31;Not Specified;High School;Not Specified;Student;Murder;Murder;1
2012;Female;30;Single;High School;Muslim;Analyst;Theft from / in an apartment;Burglary;1
2012;Male;38;Married;High School;Muslim;Driver;House Burglary ;Burglary;1
2012;Male;33;Single;High School;Muslim;Chef;Kidnapping;Kidnapping;1
2012;Male;34;Married;High School;Muslim;Worker;House Burglary ;Burglary;1
2012;Male;73;Married;High School;Muslim;Partner;Theft from / on a public road;Thefting;1
2012;Male;34;Married;High School;Muslim;Employee;Stealing from / on a farm;Burglary;1
2012;Male;14;Single;High School;Muslim;Student;Theft from / on a public road;Thefting;1
2012;Male;9;Single;High School;Muslim;Not Specified;Theft from / on a public road;Thefting;1
2012;Female;30;Single;High School;Muslim;Unemployed;House Burglary ;Burglary;1
2012;Male;53;Divorced;High School;Muslim;Not Specified;House Burglary ;Burglary;1
2012;Male;42;Married;High School;Muslim;Supervisor;Stealing from / on a farm;Burglary;1
2012;Female;29;Married;High School;Muslim;House Maid;Rape;Rape;1
2012;Female;41;Divorced;High School;Muslim;Unemployed;Theft from / in an apartment;Burglary;1
2012;Male;16;Not Specified;High School;Not Specified;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;61;Married;High School;Muslim;Investor;Theft from / on a public road;Thefting;1
2012;Male;41;Single;High School;Hindu;Cleaner;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Female;9;Single;High School;Muslim;Not Specified;Rape;Rape;1
2012;Female;22;Not Specified;High School;Not Specified;House Wife;Rape;Rape;1
2012;Male;42;Single;High School;Not Specified;Not Specified;Theft from / on a public road;Thefting;1
2012;Male;39;Single;High School;Muslim;Worker;Kidnapping;Kidnapping;1
2012;Female;36;Married;High School;Muslim;Servant;Rape;Rape;1
2012;Male;45;Single;High School;Not Specified;Manager;Theft from / in an apartment;Burglary;1
2012;Male;32;Married;High School;Muslim;Representative;Theft from / in a company or institution;Thefting;1
2012;Male;36;Single;High School;Muslim;Partner;Theft from / in a building;Thefting;1
2012;Female;8;Single;High School;Muslim;Student;Murder;Murder;1
2012;Female;53;Married;High School;Muslim;House Wife;Theft from / in the villa;Burglary;1
2012;Male;33;Single;High School;Muslim;Servant;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;41;Married;High School;Muslim;Worker;Theft from / in farm;Burglary;1
2012;Female;14;Single;High School;Not Specified;Student;Theft from / in government facilities;Thefting;1
2012;Male;35;Single;High School;Muslim;Chef;Murder;Murder;1
2012;Male;31;Single;High School;Muslim;Supervisor;House Burglary ;Burglary;1
2012;Male;47;Married;High School;Muslim;Driver;Theft from / in farm;Burglary;1
2012;Male;32;Single;High School;Muslim;Builder;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;54;Married;High School;Muslim;Not Specified;Theft from / in workers' housing;Thefting;1
2012;Female;12;Single;High School;Muslim;Student;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;26;Married;High School;Muslim;Chef;Theft from / in an apartment;Burglary;1
2012;Male;34;Married;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;37;Married;High School;Muslim;Unemployed;Car Thift;Thefting;1
2012;Male;47;Married;High School;Buddhist;Not Specified;Theft from / in a company or institution;Thefting;1
2012;Male;44;Married;High School;Muslim;Employee;House Burglary ;Burglary;1
2012;Male;37;Married;High School;Muslim;Tailor;Theft from / in a company or institution;Thefting;1
2012;Male;41;Married;High School;Muslim;Partner;Theft from / in a company or institution;Thefting;1
2012;Female;31;Single;High School;Muslim;Unemployed;House Burglary ;Burglary;1
2012;Male;59;Married;High School;Not Specified;Partner;Theft from / in the clinic;Thefting;1
2012;Male;43;Married;High School;Muslim;Not Specified;Theft from / in an apartment;Burglary;1
2012;Male;28;Single;High School;Muslim;Builder;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;39;Single;High School;Hindu;Mechanical;Theft from / in a company or institution;Thefting;1
2012;Male;17;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2012;Female;35;Divorced;High School;Muslim;Not Specified;Theft from / in an apartment;Burglary;1
2012;Male;21;Single;High School;Muslim;Not Specified;The attempted murder;Murder;1
2012;Male;20;Divorced;High School;Muslim;Employee;The attempted murder;Murder;1
2012;Female;55;Married;High School;Muslim;Not Specified;Theft from / in an apartment;Burglary;1
2012;Female;44;Married;High School;Muslim;Not Specified;Car Thift;Thefting;1
2012;Male;43;Married;High School;Hindu;Not Specified;Theft from / in a company or institution;Thefting;1
2012;Male;26;Single;High School;Muslim;Supervisor;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;17;Single;High School;Muslim;Employee;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;18;Single;High School;Muslim;Clerk;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;27;Single;High School;Muslim;Worker;Theft from / on a public road;Thefting;1
2012;Male;39;Married;High School;Hindu;Sales Executive;Theft from / in an apartment;Burglary;1
2012;Male;39;Married;High School;Muslim;Chef;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;48;Married;High School;Hindu;Investor;Theft from / in a company or institution;Thefting;1
2012;Male;37;Married;High School;Hindu;Not Specified;Murder;Murder;1
2012;Male;34;Married;High School;Muslim;Driver;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2012;Male;63;Married;High School;Muslim;Not Specified;Theft from / in a company or institution;Thefting;1
2012;Male;31;Single;High School;Hindu;Not Specified;Theft from / in an apartment;Burglary;1
2012;Male;62;Married;High School;Muslim;Driver;Theft from / in a company or institution;Thefting;1
2012;Female;33;Single;High School;Muslim;House Maid;Theft from / in the villa;Burglary;1
2012;Male;47;Not Specified;High School;Muslim;Manager;Murder;Murder;1
2012;Female;27;Married;High School;Muslim;House Wife;Rape;Rape;1
2012;Male;30;Married;High School;Muslim;Investor;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2012;Female;28;Married;High School;Muslim;House Wife;Theft from / in a company or institution;Thefting;1
2012;Female;7;Single;High School;Muslim;Unemployed;Murder;Murder;1
2012;Male;42;Married;High School;Muslim;Investor;Kidnapping;Kidnapping;1
2012;Male;43;Married;High School;Muslim;Investor;Theft from / on a public road;Thefting;1
2012;Male;29;Married;High School;Muslim;Employee;Car Thift;Thefting;1
2012;Male;48;Single;High School;Hindu;Builder;Theft from / in a company or institution;Thefting;1
2012;Male;41;Married;High School;Buddhist;Mechanical;Theft from / in a company or institution;Thefting;1
2012;Male;17;Single;High School;Muslim;Unemployed;Assault on the integrity of the body of others leading to permanent disability;Assault;1
2012;Female;32;Single;High School;Muslim;Servant;Theft from / in the villa;Burglary;1
2012;Male;35;Single;High School;Hindu;Worker;Theft from / in workers' housing;Thefting;1
2012;Male;50;Married;High School;Muslim;Driver;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;29;Married;High School;Muslim;Driver;Kidnapping;Kidnapping;1
2012;Male;43;Married;High School;Muslim;Driver;House Burglary ;Burglary;1
2012;Male;34;Married;High School;Muslim;Patron;Theft from / in workers' housing;Thefting;1
2012;Male;36;Married;High School;Muslim;Trainer;Car Thift;Thefting;1
2012;Male;16;Single;High School;Muslim;Unemployed;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Female;32;Single;High School;Muslim;Servant;Murder;Murder;1
2012;Male;31;Single;High School;Muslim;Worker;Stealing from / on a farm;Burglary;1
2012;Male;26;Single;High School;Muslim;Not Specified;Kidnapping;Kidnapping;1
2012;Male;32;Single;High School;Muslim;Luggage carrier;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;43;Divorced;High School;Muslim;Investor;Theft from / in workers' housing;Thefting;1
2012;Male;30;Single;High School;Muslim;Electrician;Theft from / in a company or institution;Thefting;1
2012;Male;38;Married;High School;Muslim;Partner;Theft from / in an apartment;Burglary;1
2012;Female;54;Married;High School;Christian;House Maid;Theft from / in workers' housing;Thefting;1
2012;Male;28;Married;High School;Muslim;Partner;Theft from / in a company or institution;Thefting;1
2012;Male;38;Married;High School;Muslim;Driver;Theft from / in a company or institution;Thefting;1
2012;Male;35;Married;High School;Muslim;Assistant;House Burglary ;Burglary;1
2012;Male;30;Single;High School;Muslim;Representative;Theft from / in workers' housing;Thefting;1
2012;Male;29;Single;High School;Muslim;Employee;Theft from / in a desert or remote area;Thefting;1
2012;Male;42;Married;High School;Hindu;Mechanical;Theft from / in a company or institution;Thefting;1
2012;Male;27;Single;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2012;Male;26;Single;High School;Muslim;Seller;Theft from / in a company or institution;Thefting;1
2012;Male;32;Single;High School;Muslim;Mechanical;Assaulting the safety of the body of others leading to death;Assault;1
2012;Female;30;Single;High School;Muslim;Not Specified;Theft from / in an apartment;Burglary;1
2012;Male;28;Married;High School;Muslim;Worker;House Burglary ;Burglary;1
2012;Male;31;Married;High School;Muslim;Worker;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;32;Single;High School;Muslim;Worker;House Burglary ;Burglary;1
2012;Male;52;Married;High School;Hindu;Not Specified;Theft from / in an apartment;Burglary;1
2012;Male;32;Married;High School;Hindu;Worker;Theft from / on a public road;Thefting;1
2012;Male;35;Single;High School;Hindu;Smith;Theft from / in government facilities;Thefting;1
2012;Female;24;Single;High School;Christian;Seller;Rape;Rape;1
2012;Female;27;Divorced;High School;Muslim;House Wife;Theft from / in a company or institution;Thefting;1
2012;Male;28;Married;High School;Muslim;Chef;Attacking the integrity of the body of others leading to illness or incapacity to work for a period of more than 20 days;Assault;1
2012;Male;36;Single;High School;Muslim;Worker;Kidnapping;Kidnapping;1
2012;Male;32;Single;High School;Muslim;Patron;Theft from / in farm;Burglary;1
2012;Male;35;Married;High School;Christian;Seller;Theft from / on a public road;Thefting;1
2012;Male;36;Married;High School;Muslim;Worker;Stealing from / on a farm;Burglary;1
2012;Male;30;Single;High School;Muslim;Mechanical;Theft from / in workers' housing;Thefting;1
2012;Male;31;Single;High School;Muslim;Representative;House Burglary ;Burglary;1
