date,average_price,total_volume,type,region
2018-10-25,0.86,1010394.81,A,DallasFtWorth
2018-10-18,0.83,992983.76,A,DallasFtWorth
2018-10-11,0.81,1100679.15,A,DallasFtWorth
2018-10-04,0.82,1104602.14,A,DallasFtWorth
2018-09-27,0.84,1063583.86,A,DallasFtWorth
2018-09-20,0.77,1155212.67,A,DallasFtWorth
2018-09-13,0.86,1212585.41,A,DallasFtWorth
2018-09-06,0.84,1270739.69,A,DallasFtWorth
2018-08-30,0.82,1101680.91,A,DallasFtWorth
2018-08-23,0.85,1120172.03,A,DallasFtWorth
2018-08-16,0.88,1122668.33,A,DallasFtWorth
2018-08-09,0.85,1124259.51,A,DallasFtWorth
2018-08-02,0.87,1067498.21,A,DallasFtWorth
2018-07-26,0.8,1191310.92,A,DallasFtWorth
2018-07-19,0.82,1186878.88,A,DallasFtWorth
2018-07-12,0.82,1144448.23,A,DallasFtWorth
2018-07-05,0.83,1320696.13,A,DallasFtWorth
2018-06-28,0.77,1203553.98,A,DallasFtWorth
2018-06-21,0.75,1283503.44,A,DallasFtWorth
2018-06-14,0.65,1508750.45,A,DallasFtWorth
2018-06-07,0.73,1255575.78,A,DallasFtWorth
2018-05-31,0.68,1377670.81,A,DallasFtWorth
2018-05-24,0.81,1184131.34,A,DallasFtWorth
2018-05-17,0.73,1219398.43,A,DallasFtWorth
2018-05-10,0.75,1298826.19,A,DallasFtWorth
2018-05-03,0.77,1282852.08,A,DallasFtWorth
2018-04-26,0.81,1102639.51,A,DallasFtWorth
2018-04-19,0.8,1137811.87,A,DallasFtWorth
2018-04-12,0.72,1266899.55,A,DallasFtWorth
2018-04-05,0.77,1324348.89,A,DallasFtWorth
2018-03-29,0.79,1164808.22,A,DallasFtWorth
2018-03-22,0.67,1333424.37,A,DallasFtWorth
2018-03-15,0.72,1211158.55,A,DallasFtWorth
2018-03-08,0.75,1218684.28,A,DallasFtWorth
2018-03-01,0.82,1144032.03,A,DallasFtWorth
2018-02-22,0.8,1116600.76,A,DallasFtWorth
2018-02-15,0.77,1020856.87,A,DallasFtWorth
2018-02-08,0.67,1207167.54,A,DallasFtWorth
2018-02-01,0.68,1391089.32,A,DallasFtWorth
2018-01-25,0.8,1008295.47,A,DallasFtWorth
2018-01-18,0.76,1091677.29,A,DallasFtWorth
2018-01-11,0.76,1128693.04,A,DallasFtWorth
2018-01-04,0.74,1086363.97,A,DallasFtWorth
2018-12-27,0.98,625475.1,A,Denver
2018-12-20,1.05,528944.54,A,Denver
2018-12-13,0.83,741702.5,A,Denver
2018-12-06,0.76,838225.19,A,Denver
2018-11-29,1.12,429109.64,A,Denver
2018-11-22,0.85,724865.72,A,Denver
2018-11-15,0.82,925618.09,A,Denver
2018-11-08,0.93,690633.88,A,Denver
2018-11-01,0.82,831994.43,A,Denver
2018-10-25,0.93,735206.51,A,Denver
2018-10-18,0.87,805437.95,A,Denver
2018-10-11,0.9,775976.51,A,Denver
2018-10-04,1.02,678935.84,A,Denver
2018-09-27,0.97,694871.74,A,Denver
2018-09-20,0.98,760083.16,A,Denver
2018-09-13,1.01,735436.91,A,Denver
2018-09-06,1.09,729046.74,A,Denver
2018-08-30,1.14,721703.83,A,Denver
2018-08-23,1.2,598195.03,A,Denver
2018-08-16,1.17,648148.15,A,Denver
2018-08-09,1.09,669377.04,A,Denver
2018-08-02,1.05,727916.83,A,Denver
2018-07-26,1.18,703672.69,A,Denver
2018-07-19,1.1,857872.86,A,Denver
2018-07-12,1.18,738933.68,A,Denver
2018-07-05,1.19,736913.15,A,Denver
2018-06-28,1.2,696697.65,A,Denver
2018-06-21,1.16,730826.79,A,Denver
2018-06-14,1.16,743005.75,A,Denver
2018-06-07,1.11,782886.63,A,Denver
2018-05-31,1.26,600377.94,A,Denver
2018-05-24,1.16,657593.22,A,Denver
2018-05-17,1.21,592588.01,A,Denver
2018-05-10,1.08,735145.02,A,Denver
2018-05-03,1.01,781496.4,A,Denver
2018-04-26,1.19,620827.49,A,Denver
2018-04-19,1.08,797021.22,A,Denver
2018-04-12,1.05,858680.51,A,Denver
2018-04-05,1.19,645727.95,A,Denver
2018-03-29,1.11,627546.3,A,Denver
2018-03-22,1.15,603112.11,A,Denver
2018-03-15,1.03,662131.8,A,Denver
2018-03-08,1.03,719792.51,A,Denver
2018-03-01,1.03,670820.5,A,Denver
2018-02-22,1,899302.8,A,Denver
2018-02-15,1.12,629074.28,A,Denver
2018-02-08,0.95,766576.39,A,Denver
2018-02-01,0.93,990211.57,A,Denver
2018-01-25,1.02,695658.81,A,Denver
2018-01-18,0.99,808194.41,A,Denver
2018-01-11,1.09,666579.35,A,Denver
2018-01-04,0.99,668086,A,Denver
2018-12-27,1.08,255499.7,A,Detroit
2018-12-20,1.1,250436.24,A,Detroit
2018-12-13,1.05,275587.85,A,Detroit
2018-12-06,0.98,339797.19,A,Detroit
2018-11-29,1.11,228427.08,A,Detroit
2018-11-22,1.09,270529.34,A,Detroit
2018-11-15,1.1,248933.35,A,Detroit
2018-11-08,1.03,343645.67,A,Detroit
2018-11-01,1.04,340746.59,A,Detroit
2018-10-25,1.17,251336.74,A,Detroit
2018-10-18,0.97,358143.26,A,Detroit
2018-10-11,0.99,362400.65,A,Detroit
2018-10-04,1.1,286400.89,A,Detroit
2018-09-27,1.17,257472.31,A,Detroit
2018-09-20,1,373545.23,A,Detroit
2018-09-13,1.03,401472.63,A,Detroit
2018-09-06,1.09,336982.39,A,Detroit
2018-08-30,0.96,422762.9,A,Detroit
2018-08-23,1.11,267968.5,A,Detroit
2018-08-16,0.97,400251.59,A,Detroit
2018-08-09,1.07,341289.98,A,Detroit
2018-08-02,1.04,364735.69,A,Detroit
2018-07-26,0.99,326233.8,A,Detroit
2018-07-19,1.04,370830.93,A,Detroit
2018-07-12,1.02,310049.5,A,Detroit
2018-07-05,1.06,373691.57,A,Detroit
2018-06-28,1,329753.61,A,Detroit
2018-06-21,0.97,424580.52,A,Detroit
2018-06-14,1.04,372413.5,A,Detroit
2018-06-07,0.97,447813.52,A,Detroit
2018-05-31,1.09,324400.67,A,Detroit
2018-05-24,1.03,373245.43,A,Detroit
2018-05-17,0.95,495155.82,A,Detroit
2018-05-10,1.11,360917.96,A,Detroit
2018-05-03,1.06,374659.88,A,Detroit
2018-04-26,1.01,361243.2,A,Detroit
2018-04-19,0.96,468643.05,A,Detroit
2018-04-12,1.02,271182.01,A,Detroit
2018-04-05,1.11,295385.41,A,Detroit
2018-03-29,0.97,304048.16,A,Detroit
2018-03-22,0.97,455372.43,A,Detroit
2018-03-15,1.13,254974.87,A,Detroit
2018-03-08,1.01,278695.29,A,Detroit
2018-03-01,0.97,397899.56,A,Detroit
2018-02-22,1.15,250888.8,A,Detroit
2018-02-15,1.16,255597.63,A,Detroit
2018-02-08,1.11,268195.87,A,Detroit
2018-02-01,0.92,539750.77,A,Detroit
2018-01-25,1.19,277325.29,A,Detroit
2018-01-18,1.1,291788.43,A,Detroit
2018-01-11,1.08,332165.05,A,Detroit
2018-01-04,1.01,369694.27,A,Detroit
2018-12-27,1.13,147713.85,A,GrandRapids
2018-12-20,1.13,126262.26,A,GrandRapids
2018-12-13,1.24,117645.69,A,GrandRapids
2018-12-06,0.93,217174.66,A,GrandRapids
2018-11-29,1.12,120552.43,A,GrandRapids
2018-11-22,1.11,140981.22,A,GrandRapids
2018-11-15,1.2,129448.75,A,GrandRapids
2018-11-08,0.93,198257.69,A,GrandRapids
2018-11-01,0.91,205592.1,A,GrandRapids
2018-10-25,1.14,134921.44,A,GrandRapids
2018-10-18,0.94,184806.99,A,GrandRapids
2018-10-11,0.97,198769.54,A,GrandRapids
2018-10-04,0.99,160322.48,A,GrandRapids
2018-09-27,1.15,137849.61,A,GrandRapids
2018-09-20,0.88,244696.01,A,GrandRapids
2018-09-13,0.95,219380.93,A,GrandRapids
2018-09-06,1.09,170309.3,A,GrandRapids
2018-08-30,0.91,226898.73,A,GrandRapids
2018-08-23,1.28,128681.94,A,GrandRapids
2018-08-16,0.89,268902.14,A,GrandRapids
2018-08-09,1.08,186733.16,A,GrandRapids
2018-08-02,1.05,184067.49,A,GrandRapids
2018-07-26,1.12,153868.79,A,GrandRapids
2018-07-19,1.05,215736.47,A,GrandRapids
2018-07-12,1.19,153112.84,A,GrandRapids
2018-07-05,1.16,202842.97,A,GrandRapids
2018-06-28,1.1,155972.38,A,GrandRapids
2018-06-21,0.96,265555.66,A,GrandRapids
2018-06-14,1.07,197387.76,A,GrandRapids
2018-06-07,1.14,212599.11,A,GrandRapids
2018-05-31,1.31,167907.51,A,GrandRapids
2018-05-24,1.3,158917.21,A,GrandRapids
2018-05-17,0.97,277502.12,A,GrandRapids
2018-05-10,1.36,159642.82,A,GrandRapids
2018-05-03,1.06,238550.81,A,GrandRapids
2018-04-26,1.09,189609.49,A,GrandRapids
2018-04-19,0.93,310672.4,A,GrandRapids
2018-04-12,1.13,147494.24,A,GrandRapids
2018-04-05,1.22,157721.54,A,GrandRapids
2018-03-29,1.11,149631.24,A,GrandRapids
2018-03-22,0.91,311876.75,A,GrandRapids
2018-03-15,1.35,123895.07,A,GrandRapids
2018-03-08,1.08,146835.6,A,GrandRapids
2018-03-01,0.95,263987.21,A,GrandRapids
2018-02-22,1.31,129295.86,A,GrandRapids
2018-02-15,1.21,136761.35,A,GrandRapids
2018-02-08,1.24,132621.01,A,GrandRapids
2018-02-01,0.94,309471.69,A,GrandRapids
2018-01-25,1.19,144301.73,A,GrandRapids
2018-01-18,1.07,150201.39,A,GrandRapids
2018-01-11,1.03,185135.41,A,GrandRapids
2018-01-04,0.95,258979.63,A,GrandRapids
2018-12-27,1.01,2580602.96,A,GreatLakes
2018-12-20,1.01,2504745.45,A,GreatLakes
2018-12-13,1.03,2608448.06,A,GreatLakes
2018-12-06,1,2981347.2,A,GreatLakes
2018-11-29,1.07,2198408.92,A,GreatLakes
2018-11-22,1.03,2601821.63,A,GreatLakes
2018-11-15,1.09,2494044.41,A,GreatLakes
2018-11-08,0.98,3184946.53,A,GreatLakes
2018-11-01,1,3229124.75,A,GreatLakes
2018-10-25,1.1,2671535.94,A,GreatLakes
2018-10-18,1.03,2981549.94,A,GreatLakes
2018-10-11,1.02,3004133.39,A,GreatLakes
2018-10-04,1.05,2814678.93,A,GreatLakes
2018-09-27,1.1,2770074.76,A,GreatLakes
2018-09-20,1.02,3336245.24,A,GreatLakes
2018-09-13,1.03,3532480.92,A,GreatLakes
2018-09-06,1.07,3272555.01,A,GreatLakes
2018-08-30,1.04,3388803.79,A,GreatLakes
2018-08-23,1.14,2849127.29,A,GreatLakes
2018-08-16,1.03,3653376.07,A,GreatLakes
2018-08-09,1.12,3230139.65,A,GreatLakes
2018-08-02,1.14,3162447.64,A,GreatLakes
2018-07-26,1.1,3135698.38,A,GreatLakes
2018-07-19,1.12,3436864.41,A,GreatLakes
2018-07-12,1.14,3077237.12,A,GreatLakes
2018-07-05,1.13,3774004.27,A,GreatLakes
2018-06-28,1.07,3336314.35,A,GreatLakes
2018-06-21,1.08,3720458.83,A,GreatLakes
2018-06-14,1.12,3511185.14,A,GreatLakes
2018-06-07,1.13,3602112.79,A,GreatLakes
2018-05-31,1.2,3151714,A,GreatLakes
2018-05-24,1.15,3574050.61,A,GreatLakes
2018-05-17,1.09,3753201.03,A,GreatLakes
2018-05-10,1.15,3501344.46,A,GreatLakes
2018-05-03,1.05,3901054.42,A,GreatLakes
2018-04-26,1.14,3234024.32,A,GreatLakes
2018-04-19,1.06,3857605.11,A,GreatLakes
2018-04-12,1.11,2895992.9,A,GreatLakes
2018-04-05,1.18,2938918.81,A,GreatLakes
2018-03-29,1.09,2971443.88,A,GreatLakes
2018-03-22,1.04,3746598.18,A,GreatLakes
2018-03-15,1.1,2948199.23,A,GreatLakes
2018-03-08,1.04,3134752.64,A,GreatLakes
2018-03-01,1.02,3566752.43,A,GreatLakes
2018-02-22,1.16,2730224.03,A,GreatLakes
2018-02-15,1.15,2610004.41,A,GreatLakes
2018-02-08,1.07,2856456.35,A,GreatLakes
2018-02-01,0.91,4874124.41,A,GreatLakes
2018-01-25,1.13,2928692.32,A,GreatLakes
2018-01-18,1.08,3006207.02,A,GreatLakes
2018-01-11,1.1,3067638.32,A,GreatLakes
2018-01-04,1.02,3382800.12,A,GreatLakes
2018-12-27,1.16,173645.55,A,HarrisburgScranton
2018-12-20,1.11,180186.23,A,HarrisburgScranton
2018-12-13,1.14,187058.65,A,HarrisburgScranton
2018-12-06,1.1,171195.76,A,HarrisburgScranton
2018-11-29,1.17,146103.34,A,HarrisburgScranton
2018-11-22,1.16,162429.43,A,HarrisburgScranton
2018-11-15,1.09,189916.88,A,HarrisburgScranton
2018-11-08,1.09,214993.36,A,HarrisburgScranton
2018-11-01,1.13,219970.37,A,HarrisburgScranton
2018-10-25,1.11,183276.68,A,HarrisburgScranton
2018-10-18,0.93,264223.22,A,HarrisburgScranton
2018-10-11,1.05,225079.92,A,HarrisburgScranton
2018-10-04,1.16,188436.91,A,HarrisburgScranton
2018-09-27,1.15,192478.26,A,HarrisburgScranton
2018-09-20,1.17,188314.24,A,HarrisburgScranton
2018-09-13,1.07,254744.58,A,HarrisburgScranton
2018-09-06,1.19,225494.59,A,HarrisburgScranton
2018-08-30,1.18,219908.82,A,HarrisburgScranton
2018-08-23,1.1,222637.15,A,HarrisburgScranton
2018-08-16,1.09,247813.45,A,HarrisburgScranton
2018-08-09,1.07,247575.06,A,HarrisburgScranton
2018-08-02,1.1,242281.36,A,HarrisburgScranton
2018-07-26,1.17,225227.57,A,HarrisburgScranton
2018-07-19,1.19,229650.57,A,HarrisburgScranton
2018-07-12,1.17,233638.96,A,HarrisburgScranton
2018-07-05,1.19,275844.88,A,HarrisburgScranton
2018-06-28,1.2,243537.29,A,HarrisburgScranton
2018-06-21,1.19,255431.85,A,HarrisburgScranton
2018-06-14,1.13,277578.88,A,HarrisburgScranton
2018-06-07,1.21,265638.42,A,HarrisburgScranton
2018-05-31,1.22,260058.34,A,HarrisburgScranton
2018-05-24,1.21,270097.92,A,HarrisburgScranton
2018-05-17,1.19,252843.56,A,HarrisburgScranton
2018-05-10,1.19,299147.73,A,HarrisburgScranton
2018-05-03,1.17,255913.63,A,HarrisburgScranton
2018-04-26,1.21,234322.13,A,HarrisburgScranton
2018-04-19,1.17,237429.16,A,HarrisburgScranton
2018-04-12,1.18,201544.53,A,HarrisburgScranton
2018-04-05,1.21,216376.66,A,HarrisburgScranton
2018-03-29,1.14,197282.25,A,HarrisburgScranton
2018-03-22,1.08,219149.75,A,HarrisburgScranton
2018-03-15,1.2,190760.3,A,HarrisburgScranton
2018-03-08,1.15,192277.92,A,HarrisburgScranton
2018-03-01,1.07,230913.14,A,HarrisburgScranton
2018-02-22,1.2,191040.19,A,HarrisburgScranton
2018-02-15,1.22,187671.77,A,HarrisburgScranton
2018-02-08,1.02,239756.62,A,HarrisburgScranton
2018-02-01,1.06,283137.88,A,HarrisburgScranton
2018-01-25,1.17,206074.14,A,HarrisburgScranton
2018-01-18,1.24,182604.68,A,HarrisburgScranton
2018-01-11,1.26,178735.25,A,HarrisburgScranton
2018-01-04,1.05,203939.14,A,HarrisburgScranton
2018-12-27,1.27,243556.57,A,HartfordSpringfield
2018-12-20,1.18,264155.74,A,HartfordSpringfield
2018-12-13,1.24,238558.16,A,HartfordSpringfield
2018-12-06,1.19,239945.42,A,HartfordSpringfield
2018-11-29,1.32,213631.54,A,HartfordSpringfield
2018-11-22,1.27,212091.14,A,HartfordSpringfield
2018-11-15,1.12,275217.97,A,HartfordSpringfield
2018-11-08,1.16,309186.06,A,HartfordSpringfield
2018-11-01,1.16,326067.03,A,HartfordSpringfield
2018-10-25,1.2,234361.36,A,HartfordSpringfield
2018-10-18,0.93,407866.27,A,HartfordSpringfield
2018-10-11,1.38,264227.78,A,HartfordSpringfield
2018-10-04,1.3,262638.61,A,HartfordSpringfield
2018-09-27,1.29,247141.63,A,HartfordSpringfield
2018-09-20,1.25,241532.74,A,HartfordSpringfield
2018-09-13,1.11,341176.21,A,HartfordSpringfield
2018-09-06,1.27,281256.19,A,HartfordSpringfield
2018-08-30,1.26,292827.27,A,HartfordSpringfield
2018-08-23,1.14,298493.22,A,HartfordSpringfield
2018-08-16,1.12,351074.46,A,HartfordSpringfield
2018-08-09,1.12,354490.75,A,HartfordSpringfield
2018-08-02,1.16,323449.77,A,HartfordSpringfield
2018-07-26,1.3,266049.58,A,HartfordSpringfield
2018-07-19,1.32,258239.1,A,HartfordSpringfield
2018-07-12,1.06,389782.2,A,HartfordSpringfield
2018-07-05,1.25,339064.22,A,HartfordSpringfield
2018-06-28,1.27,304624.07,A,HartfordSpringfield
2018-06-21,1.25,341628.84,A,HartfordSpringfield
2018-06-14,1.15,338036.94,A,HartfordSpringfield
2018-06-07,1.29,353474.52,A,HartfordSpringfield
2018-05-31,1.33,319502.82,A,HartfordSpringfield
2018-05-24,1.34,314930.61,A,HartfordSpringfield
2018-05-17,1.2,358753.17,A,HartfordSpringfield
2018-05-10,1.25,370924.13,A,HartfordSpringfield
2018-05-03,1.25,329589.03,A,HartfordSpringfield
2018-04-26,1.36,277178.42,A,HartfordSpringfield
2018-04-19,1.35,271198.73,A,HartfordSpringfield
2018-04-12,1.25,251083.39,A,HartfordSpringfield
2018-04-05,1.33,246967.21,A,HartfordSpringfield
2018-03-29,1.22,241495.12,A,HartfordSpringfield
2018-03-22,1.11,292821.36,A,HartfordSpringfield
2018-03-15,1.4,225761.68,A,HartfordSpringfield
2018-03-08,1.43,210375.08,A,HartfordSpringfield
2018-03-01,1.12,314917.55,A,HartfordSpringfield
2018-02-22,1.38,220210.32,A,HartfordSpringfield
2018-02-15,1.39,223170.31,A,HartfordSpringfield
2018-02-08,1.09,364571.57,A,HartfordSpringfield
2018-02-01,1.32,297969.31,A,HartfordSpringfield
2018-01-25,1.35,241174.11,A,HartfordSpringfield
2018-01-18,1.39,229216.05,A,HartfordSpringfield
2018-01-11,1.38,232640.15,A,HartfordSpringfield
2018-01-04,1.06,332208.14,A,HartfordSpringfield
2018-12-27,0.78,944506.54,A,Houston
2018-12-20,0.75,922355.67,A,Houston
2018-12-13,0.73,998752.95,A,Houston
2018-12-06,0.74,989676.85,A,Houston
2018-11-29,0.79,783225.98,A,Houston
2018-11-22,0.73,913002.96,A,Houston
2018-11-15,0.72,998801.78,A,Houston
2018-11-08,0.75,983909.85,A,Houston
2018-11-01,0.77,1007805.74,A,Houston
2018-10-25,0.88,933623.58,A,Houston
2018-10-18,0.9,847813.12,A,Houston
2018-10-11,0.79,1036269.51,A,Houston
2018-10-04,0.82,1019283.99,A,Houston
2018-09-27,0.86,968988.09,A,Houston
2018-09-20,0.83,967228.05,A,Houston
2018-09-13,0.89,1095790.27,A,Houston
2018-09-06,0.89,1090493.39,A,Houston
2018-08-30,0.88,926124.93,A,Houston
2018-08-23,0.89,933166.17,A,Houston
2018-08-16,0.92,968899.09,A,Houston
2018-08-09,0.92,935149.69,A,Houston
2018-08-02,0.9,948126.9,A,Houston
2018-07-26,0.79,1086740.19,A,Houston
2018-07-19,0.78,1093424.59,A,Houston
2018-07-12,0.79,999607.51,A,Houston
2018-07-05,0.79,1173819.67,A,Houston
2018-06-28,0.74,1135915.03,A,Houston
2018-06-21,0.74,1196121.27,A,Houston
2018-06-14,0.62,1533409.28,A,Houston
2018-06-07,0.72,1172177.72,A,Houston
2018-05-31,0.72,1262932.78,A,Houston
2018-05-24,0.83,1089679.39,A,Houston
2018-05-17,0.82,1025659.59,A,Houston
2018-05-10,0.76,1201673.17,A,Houston
2018-05-03,0.74,1296308.05,A,Houston
2018-04-26,0.79,1082231.89,A,Houston
2018-04-19,0.82,933033.17,A,Houston
2018-04-12,0.79,1096074.97,A,Houston
2018-04-05,0.83,1249645.2,A,Houston
2018-03-29,0.79,1116225.29,A,Houston
2018-03-22,0.8,1036663.77,A,Houston
2018-03-15,0.77,1043172.77,A,Houston
2018-03-08,0.78,1166055.83,A,Houston
2018-03-01,0.87,991328.46,A,Houston
2018-02-22,0.82,978807.74,A,Houston
2018-02-15,0.73,1062387.72,A,Houston
2018-02-08,0.7,1180723.02,A,Houston
2018-02-01,0.72,1280364.01,A,Houston
2018-01-25,0.77,983910.94,A,Houston
2018-01-18,0.77,1017854.16,A,Houston
2018-01-11,0.78,1062071.65,A,Houston
2018-01-04,0.71,1062990.62,A,Houston
2018-12-27,1.04,123096.09,A,Indianapolis
2018-12-20,1.1,116353.68,A,Indianapolis
2018-12-13,1.03,125342.89,A,Indianapolis
2018-12-06,0.92,145740.44,A,Indianapolis
2018-11-29,1.08,108444.41,A,Indianapolis
2018-11-22,1.11,115384.56,A,Indianapolis
2018-11-15,1.08,124218.61,A,Indianapolis
2018-11-08,0.96,147799.55,A,Indianapolis
2018-11-01,1.01,147459.62,A,Indianapolis
2018-10-25,1.02,151558.74,A,Indianapolis
2018-10-18,0.97,159463.52,A,Indianapolis
2018-10-11,1.1,128848.68,A,Indianapolis
2018-10-04,0.98,139679.01,A,Indianapolis
2018-09-27,1.04,139490.52,A,Indianapolis
2018-09-20,0.91,185962.59,A,Indianapolis
2018-09-13,0.87,201620.58,A,Indianapolis
2018-09-06,1.11,156608.28,A,Indianapolis
2018-08-30,1.17,147066.48,A,Indianapolis
2018-08-23,1.22,131935.23,A,Indianapolis
2018-08-16,1.14,160059.77,A,Indianapolis
2018-08-09,1.2,148384.89,A,Indianapolis
2018-08-02,1.21,151883.21,A,Indianapolis
2018-07-26,1.22,144476.44,A,Indianapolis
2018-07-19,1.07,168164.47,A,Indianapolis
2018-07-12,1.05,161431.59,A,Indianapolis
2018-07-05,1.05,190716.43,A,Indianapolis
2018-06-28,0.95,198267.13,A,Indianapolis
2018-06-21,1.03,205199.16,A,Indianapolis
2018-06-14,1.15,173545.33,A,Indianapolis
2018-06-07,1.28,155730.59,A,Indianapolis
2018-05-31,1.37,142817.83,A,Indianapolis
2018-05-24,1.29,168797.97,A,Indianapolis
2018-05-17,1.26,164076.81,A,Indianapolis
2018-05-10,1.06,195532.38,A,Indianapolis
2018-05-03,1.13,178889.83,A,Indianapolis
2018-04-26,1.24,158499.41,A,Indianapolis
2018-04-19,1.08,179103.3,A,Indianapolis
2018-04-12,1.15,146422.18,A,Indianapolis
2018-04-05,1.17,151260.15,A,Indianapolis
2018-03-29,1.09,161288.59,A,Indianapolis
2018-03-22,1.11,160557.81,A,Indianapolis
2018-03-15,1.21,140487.57,A,Indianapolis
2018-03-08,1.07,160438.38,A,Indianapolis
2018-03-01,1.13,169556.49,A,Indianapolis
2018-02-22,1.34,127501.04,A,Indianapolis
2018-02-15,1.3,121767.82,A,Indianapolis
2018-02-08,0.98,158792.02,A,Indianapolis
2018-02-01,0.92,245352.56,A,Indianapolis
2018-01-25,1.06,149473.79,A,Indianapolis
2018-01-18,1.14,149319.82,A,Indianapolis
2018-01-11,1.25,138617.04,A,Indianapolis
2018-01-04,1.02,160130.15,A,Indianapolis
2018-12-27,0.99,132982.84,A,Jacksonville
2018-12-20,1.19,95935.66,A,Jacksonville
2018-12-13,0.96,140036.16,A,Jacksonville
2018-12-06,1.19,93337.13,A,Jacksonville
2018-11-29,0.96,121236.54,A,Jacksonville
2018-11-22,0.98,115300.79,A,Jacksonville
2018-11-15,1.25,90999.05,A,Jacksonville
2018-11-08,1.25,94495.69,A,Jacksonville
2018-11-01,0.97,162559.72,A,Jacksonville
2018-10-25,1.22,98097.37,A,Jacksonville
2018-10-18,1.25,92599.79,A,Jacksonville
2018-10-11,0.99,141875.2,A,Jacksonville
2018-10-04,0.99,153146.21,A,Jacksonville
2018-09-27,1.27,92325.73,A,Jacksonville
2018-09-20,0.99,157688.29,A,Jacksonville
2018-09-13,1.24,102870.89,A,Jacksonville
2018-09-06,0.98,179837.71,A,Jacksonville
2018-08-30,1.26,116109,A,Jacksonville
2018-08-23,1.25,111825.39,A,Jacksonville
2018-08-16,1.25,107523.14,A,Jacksonville
2018-08-09,0.99,188720.77,A,Jacksonville
2018-08-02,1.24,112332.05,A,Jacksonville
2018-07-26,1.25,112997.27,A,Jacksonville
2018-07-19,1,173741.3,A,Jacksonville
2018-07-12,1.22,110964.6,A,Jacksonville
2018-07-05,0.95,211960.25,A,Jacksonville
2018-06-28,1.16,135739.94,A,Jacksonville
2018-06-21,0.95,192111.32,A,Jacksonville
2018-06-14,1.2,129526.61,A,Jacksonville
2018-06-07,0.98,190396.8,A,Jacksonville
2018-05-31,1.24,128105.43,A,Jacksonville
2018-05-24,1,195410.86,A,Jacksonville
2018-05-17,1.22,120930.26,A,Jacksonville
2018-05-10,1.24,125605.25,A,Jacksonville
2018-05-03,0.96,254514.32,A,Jacksonville
2018-04-26,1.21,127939.11,A,Jacksonville
2018-04-19,1.17,124795.93,A,Jacksonville
2018-04-12,0.99,180970.46,A,Jacksonville
2018-04-05,1.1,146744.37,A,Jacksonville
2018-03-29,1.2,109050.11,A,Jacksonville
2018-03-22,0.96,185570.06,A,Jacksonville
2018-03-15,1.27,110128.66,A,Jacksonville
2018-03-08,1.24,112487.2,A,Jacksonville
2018-03-01,1.01,167254.64,A,Jacksonville
2018-02-22,1.1,121048.7,A,Jacksonville
2018-02-15,1.24,105176.25,A,Jacksonville
2018-02-08,1.21,91840.75,A,Jacksonville
2018-02-01,0.92,237910.63,A,Jacksonville
2018-01-25,1.2,109940.55,A,Jacksonville
2018-01-18,1.27,99496.16,A,Jacksonville
2018-01-11,1.2,99757.17,A,Jacksonville
2018-01-04,0.97,153506.84,A,Jacksonville
2018-12-27,0.83,292707.14,A,LasVegas
2018-12-20,0.96,232294.71,A,LasVegas
2018-12-13,0.95,216119.35,A,LasVegas
2018-12-06,0.89,244024.83,A,LasVegas
2018-11-29,0.95,205476.61,A,LasVegas
2018-11-22,0.98,215985.17,A,LasVegas
2018-11-15,0.95,247795.44,A,LasVegas
2018-11-08,0.92,237248.22,A,LasVegas
2018-11-01,0.99,230414.44,A,LasVegas
2018-10-25,0.98,245167.14,A,LasVegas
2018-10-18,0.91,279364.03,A,LasVegas
2018-10-11,0.94,268709.29,A,LasVegas
2018-10-04,0.97,269072.2,A,LasVegas
2018-09-27,0.97,272925.76,A,LasVegas
2018-09-20,0.97,284247.2,A,LasVegas
2018-09-13,0.88,346994.49,A,LasVegas
2018-09-06,1.02,311124.27,A,LasVegas
2018-08-30,1.09,284309.17,A,LasVegas
2018-08-23,1.06,261084.13,A,LasVegas
2018-08-16,0.96,314774.36,A,LasVegas
2018-08-09,0.96,353118.24,A,LasVegas
2018-08-02,1.09,272441.01,A,LasVegas
2018-07-26,1.06,272267.5,A,LasVegas
2018-07-19,1.03,269642.38,A,LasVegas
2018-07-12,1.02,277827.44,A,LasVegas
2018-07-05,1.05,332735.24,A,LasVegas
2018-06-28,1.01,293408.89,A,LasVegas
2018-06-21,0.9,338638.8,A,LasVegas
2018-06-14,0.88,389599.87,A,LasVegas
2018-06-07,1.02,335693.08,A,LasVegas
2018-05-31,1.03,285741.48,A,LasVegas
2018-05-24,0.98,293059.1,A,LasVegas
2018-05-17,0.95,279843.22,A,LasVegas
2018-05-10,0.98,325085.14,A,LasVegas
2018-05-03,0.94,406840.38,A,LasVegas
2018-04-26,0.88,334718.74,A,LasVegas
2018-04-19,0.82,336520.6,A,LasVegas
2018-04-12,0.76,369817.99,A,LasVegas
2018-04-05,0.81,360356.29,A,LasVegas
2018-03-29,0.84,354048.59,A,LasVegas
2018-03-22,0.9,311228.44,A,LasVegas
2018-03-15,1.07,261650.41,A,LasVegas
2018-03-08,1.01,291046.81,A,LasVegas
2018-03-01,1.05,293036.34,A,LasVegas
2018-02-22,1.16,242732.32,A,LasVegas
2018-02-15,1.12,255465.26,A,LasVegas
